t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
1051536409595666432,532428834,negative,remain,2018-10-14T18:13:11.000Z,"1/B-day -166 #ExitFromBrexit #StopBrexit #IAmEuropean #FBPE #PeoplesVote #FinalSay   With seemingly every Brexit faction fighting the others and, now, a clear majority of Brits wanting to remain in EU, a #PeoplesVote with the option to remain becomes daily more necessary...",['iameuropean']
1051536409595666432,532428834,negative,remain,2018-10-14T18:13:11.000Z,"1/B-day -166 #ExitFromBrexit #StopBrexit #IAmEuropean #FBPE #PeoplesVote #FinalSay   With seemingly every Brexit faction fighting the others and, now, a clear majority of Brits wanting to remain in EU, a #PeoplesVote with the option to remain becomes daily more necessary...",['iameuropean']
1051743878691397632,711945679,positive,remain,2018-10-15T07:57:35.000Z,"The Kindness of Strangers or How I got Run Over While thinking about #Brexit.. https://t.co/yqgVkAYEyR

#Mondayblogs #FinalSay #nodealbrexit #nodealbrexit #iameuropean #MondayMorning https://t.co/G9X3r4Rs9t",['iameuropean']
1051743878691397632,711945679,positive,remain,2018-10-15T07:57:35.000Z,"The Kindness of Strangers or How I got Run Over While thinking about #Brexit.. https://t.co/yqgVkAYEyR

#Mondayblogs #FinalSay #nodealbrexit #nodealbrexit #iameuropean #MondayMorning https://t.co/G9X3r4Rs9t",['iameuropean']
1052450303906390016,749902286193848320,negative,remain,2018-10-17T06:44:40.000Z,"Another day in beautiful #munich at #emove #emobility conference. Sadly though, breakfast is spoiled on Twitter watching the U.K. implode over #brexit an unforgivable act by ideological zealots,xenophobes and reactionary fools (who mostly were mislead by the zealots. #iameuropean",['iameuropean']
1052450303906390016,749902286193848320,negative,remain,2018-10-17T06:44:40.000Z,"Another day in beautiful #munich at #emove #emobility conference. Sadly though, breakfast is spoiled on Twitter watching the U.K. implode over #brexit an unforgivable act by ideological zealots,xenophobes and reactionary fools (who mostly were mislead by the zealots. #iameuropean",['iameuropean']
1052658260887638016,876349876161961984,neutral,remain,2018-10-17T20:31:01.000Z,I'm going to the #PeoplesVote march in October to demand a say on the final Brexit deal - will you join me? #FilthyRemainer #IAmEuropean #BrexitBetraysBritain #PeoplesVote #FBPE https://t.co/2Orr9KXJqK,['iameuropean']
1052658260887638016,876349876161961984,neutral,remain,2018-10-17T20:31:01.000Z,I'm going to the #PeoplesVote march in October to demand a say on the final Brexit deal - will you join me? #FilthyRemainer #IAmEuropean #BrexitBetraysBritain #PeoplesVote #FBPE https://t.co/2Orr9KXJqK,['iameuropean']
1052701573586014208,3051208614,negative,remain,2018-10-17T23:23:08.000Z,@medericnebinger @10DowningStreet @theresa_may @EmmanuelMacron @campaignforleo #IAmEuropean My government does not represent me.  Brexit is a disgrace and set to destroy the Uk #BrexitShambles,['iameuropean']
1052701573586014208,3051208614,negative,remain,2018-10-17T23:23:08.000Z,@medericnebinger @10DowningStreet @theresa_may @EmmanuelMacron @campaignforleo #IAmEuropean My government does not represent me.  Brexit is a disgrace and set to destroy the Uk #BrexitShambles,['iameuropean']
