t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
1063106722561212416,1043343001,negative,remain,2018-11-15T16:29:28.000Z,Nobody could fail to make a pig's ear of #Brexit It's just a lose lose situation. My should never have triggered article 50!!!!!!! Completely irresponsible! #StopBrexitSaveBritain #peoplesvote https://t.co/sckD1nRvvP,['stopbrexitsavebritain']
1063106722561212416,1043343001,negative,remain,2018-11-15T16:29:28.000Z,Nobody could fail to make a pig's ear of #Brexit It's just a lose lose situation. My should never have triggered article 50!!!!!!! Completely irresponsible! #StopBrexitSaveBritain #peoplesvote https://t.co/sckD1nRvvP,['stopbrexitsavebritain']
1063109665989541888,34966111,positive,other,2018-11-15T16:41:10.000Z,#BrexitShambles #StopBrexitSaveBritain I just donated to help @LibDems stop Brexit - can you give £25 (or whatever you can afford!) too? Give here: https://t.co/AIKSFU8unz #LibDemFightback via @LibDems,['stopbrexitsavebritain']
1063109665989541888,34966111,positive,other,2018-11-15T16:41:10.000Z,#BrexitShambles #StopBrexitSaveBritain I just donated to help @LibDems stop Brexit - can you give £25 (or whatever you can afford!) too? Give here: https://t.co/AIKSFU8unz #LibDemFightback via @LibDems,['stopbrexitsavebritain']
1063110044860989440,2569646997,positive,remain,2018-11-15T16:42:40.000Z,Oj @LeaveEUOfficial have u notice that? U still think #Brexit is good for working ppl? C'mon wake up... #BrexitShambles #BrexitChaos #StopBrexitSaveBritain #FinalSay fir all https://t.co/q92LvPjFhB,['stopbrexitsavebritain']
1063110044860989440,2569646997,positive,remain,2018-11-15T16:42:40.000Z,Oj @LeaveEUOfficial have u notice that? U still think #Brexit is good for working ppl? C'mon wake up... #BrexitShambles #BrexitChaos #StopBrexitSaveBritain #FinalSay fir all https://t.co/q92LvPjFhB,['stopbrexitsavebritain']
1063110440480325632,34966111,positive,remain,2018-11-15T16:44:15.000Z,"#Brexit #BrexitShambles #StopBrexitSaveBritain I just made a donation to People's Vote, if you can spare anything will you too, please? https://t.co/02PA3n69kJ",['stopbrexitsavebritain']
1063110440480325632,34966111,positive,remain,2018-11-15T16:44:15.000Z,"#Brexit #BrexitShambles #StopBrexitSaveBritain I just made a donation to People's Vote, if you can spare anything will you too, please? https://t.co/02PA3n69kJ",['stopbrexitsavebritain']
1063115208028241920,24216304,negative,remain,2018-11-15T17:03:11.000Z,"@Nigel_Farage Farrago-of-Lies - now exposed for all to see. So much for you, Philomena Cunk's ""furious muppet ashtray"". You're history, and about time too.

#StopBrexit #PeoplesVote #Brexit #StopBrexitSaveBritain",['stopbrexitsavebritain']
1063115208028241920,24216304,negative,remain,2018-11-15T17:03:11.000Z,"@Nigel_Farage Farrago-of-Lies - now exposed for all to see. So much for you, Philomena Cunk's ""furious muppet ashtray"". You're history, and about time too.

#StopBrexit #PeoplesVote #Brexit #StopBrexitSaveBritain",['stopbrexitsavebritain']
1063115597171515392,24216304,neutral,remain,2018-11-15T17:04:44.000Z,"Right on!

#PeoplesVote #Brexit #StopBrexit #StopBrexitSaveBritain https://t.co/nSSO1g5mdl",['stopbrexitsavebritain']
1063115597171515392,24216304,neutral,remain,2018-11-15T17:04:44.000Z,"Right on!

#PeoplesVote #Brexit #StopBrexit #StopBrexitSaveBritain https://t.co/nSSO1g5mdl",['stopbrexitsavebritain']
1063116129789534208,24216304,positive,remain,2018-11-15T17:06:51.000Z,"Fabulous! I can feel the two+ year old knot in my stomach loosening slightly.

#PeoplesVote #StopBrexit #Brexit #StopBrexitSaveBritain https://t.co/LPWASqSEcF",['stopbrexitsavebritain']
