t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
967005488784248832,3719889197,neutral,other,2018-02-23T11:57:29.000Z,News @bbclaurak: PM will be give #Brexit speech a week today. I'm standing by mine #BrexitLeavesBritainNaked: https://t.co/AptfGuwE73 @cambridge_stays @isitworthitbus @No10Vigil @YEM_UK @Renew_Britain @InFactsOrg @Scientists4EU @CUEuroSoc @Open_Britain @ChukaUmunna @Anna_Soubry,"['brexit', 'brexitleavesbritainnaked']"
958264918276526080,3719889197,negative,remain,2018-01-30T09:05:34.000Z,"Hardly a surprise: Brexit deal will hurt UK #economy (by 2-8%)
https://t.co/nVC4Ia4gqV #BrexitLeavesBritainNaked #SecondReferendum #Remain","['economy', 'remain', 'brexitleavesbritainnaked', 'secondreferendum']"
1019592018325098496,3719889197,negative,other,2018-07-18T14:37:34.000Z,"Boris: ""it's not too late to #SaveBrexit"". Well, sorry @BorisJohnson, I'd rather #SaveBritain than #Brexit. #BrexitLeavesBritainNaked. Simple. https://t.co/J2aDHeoRjZ If you really want us to be a #hermit country, try it for yourself first. It's no #GoodLife! #BorisSpeech","['brexit', 'hermit', 'savebritain', 'borisspeech', 'brexitleavesbritainnaked', 'savebrexit', 'goodlife']"
1019592018325098496,3719889197,negative,other,2018-07-18T14:37:34.000Z,"Boris: ""it's not too late to #SaveBrexit"". Well, sorry @BorisJohnson, I'd rather #SaveBritain than #Brexit. #BrexitLeavesBritainNaked. Simple. https://t.co/J2aDHeoRjZ If you really want us to be a #hermit country, try it for yourself first. It's no #GoodLife! #BorisSpeech","['brexit', 'hermit', 'savebritain', 'borisspeech', 'brexitleavesbritainnaked', 'savebrexit', 'goodlife']"
1020839377046564864,3719889197,negative,other,2018-07-22T01:14:08.000Z,@Joeylog #Brexit *still* leaves Britain #naked - and being naked will be a problem when the current #heatwave ends. #BrexitLeavesBritainNaked,"['heatwave', 'brexit', 'brexitleavesbritainnaked', 'naked']"
1020839377046564864,3719889197,negative,other,2018-07-22T01:14:08.000Z,@Joeylog #Brexit *still* leaves Britain #naked - and being naked will be a problem when the current #heatwave ends. #BrexitLeavesBritainNaked,"['heatwave', 'brexit', 'brexitleavesbritainnaked', 'naked']"
1065580711892127744,3719889197,positive,leave,2018-11-22T12:20:13.000Z,"@dearaunty @GrannyTootToot @TrippyPip If you think #Brexit will make poor people poorer, is hurting the @The3Million, along with reducing the opportunities of Brits to seek opportunities abroad, I'd say it's a perfectly good reason to demonstrate the point that #BrexitLeavesBritainNaked.","['brexit', 'brexitleavesbritainnaked']"
1067060671362281472,97456196,negative,remain,2018-11-26T14:21:03.000Z,"@davemacladd @bernardjenkin @JennyChapman Bernard you’re looking to blame anyone except your #Brexit fantasia friends for the shitshow you’ve created. 
Suck it up. 
#BrexitLeavesBritainNaked","['brexit', 'brexitleavesbritainnaked']"
1065580711892127744,3719889197,positive,leave,2018-11-22T12:20:13.000Z,"@dearaunty @GrannyTootToot @TrippyPip If you think #Brexit will make poor people poorer, is hurting the @The3Million, along with reducing the opportunities of Brits to seek opportunities abroad, I'd say it's a perfectly good reason to demonstrate the point that #BrexitLeavesBritainNaked.","['brexit', 'brexitleavesbritainnaked']"
1067060671362281472,97456196,negative,remain,2018-11-26T14:21:03.000Z,"@davemacladd @bernardjenkin @JennyChapman Bernard you’re looking to blame anyone except your #Brexit fantasia friends for the shitshow you’ve created. 
Suck it up. 
#BrexitLeavesBritainNaked","['brexit', 'brexitleavesbritainnaked']"
1066651977814343680,398735467,negative,other,2018-11-25T11:17:03.000Z,"#Brexit
#brexit
#BrexitLeavesBritainNaked
THE EU 1
THE UK 0
ADOLF HITLER TRIED
THERESA MAY SUCEEDED
WE THE PEOPLE
ARE BETRAYED
BY THE VERY PEOPLE
WE TASKED TO PROTECT
OUR RIGHTS
UK NO MORE
EU leaders FINALLY sign off on 'tragic' Brexit divorce https://t.co/7denJAkTFR @MailOnline","['brexit', 'brexitleavesbritainnaked', 'brexit']"
1066651977814343680,398735467,negative,other,2018-11-25T11:17:03.000Z,"#Brexit
#brexit
#BrexitLeavesBritainNaked
THE EU 1
THE UK 0
ADOLF HITLER TRIED
THERESA MAY SUCEEDED
WE THE PEOPLE
ARE BETRAYED
BY THE VERY PEOPLE
WE TASKED TO PROTECT
OUR RIGHTS
UK NO MORE
EU leaders FINALLY sign off on 'tragic' Brexit divorce https://t.co/7denJAkTFR @MailOnline","['brexit', 'brexitleavesbritainnaked', 'brexit']"
1066392513282539520,398735467,negative,remain,2018-11-24T18:06:02.000Z,"#BrexitLeavesBritainNaked
#BrexitChaos
#BrexitBetrayal
#Brexit
THERESA MAY
IS
GIVING
EVERYTHING AWAY
WTF
HAPPENED TO OUR RIGHTS
WE VOTED
WE WON
THIS ISN'T BREXIT
IT'S SURRENDER 
Spanish Prime Minister withdraws threat to boycott EU summit https://t.co/bYoMUvtFs0 @MailOnline","['brexit', 'brexitleavesbritainnaked', 'brexitbetrayal', 'brexitchaos']"
1066392513282539520,398735467,negative,remain,2018-11-24T18:06:02.000Z,"#BrexitLeavesBritainNaked
#BrexitChaos
#BrexitBetrayal
#Brexit
THERESA MAY
IS
GIVING
EVERYTHING AWAY
WTF
HAPPENED TO OUR RIGHTS
WE VOTED
WE WON
THIS ISN'T BREXIT
IT'S SURRENDER 
Spanish Prime Minister withdraws threat to boycott EU summit https://t.co/bYoMUvtFs0 @MailOnline","['brexit', 'brexitleavesbritainnaked', 'brexitbetrayal', 'brexitchaos']"
1085313469468102656,37984031,neutral,other,2019-01-15T23:11:09.000Z,@theresa_may #Brexit is insanity. You don’t get congrats for trying to put a deal together!! #BrexitChaos #BrexitLeavesBritainNaked,"['brexit', 'brexitleavesbritainnaked', 'brexitchaos']"
1064855231949955072,851195340372021120,negative,other,2018-11-20T12:17:26.000Z,"I'm mad Zara McDermott deleted her account, I had a few comments for her tory opinions.

#Tory #Brexit #Brexitchaos #BrexitLeavesBritainNaked","['brexit', 'brexitleavesbritainnaked', 'brexitchaos', 'tory']"
1064855231949955072,851195340372021120,negative,other,2018-11-20T12:17:26.000Z,"I'm mad Zara McDermott deleted her account, I had a few comments for her tory opinions.

#Tory #Brexit #Brexitchaos #BrexitLeavesBritainNaked","['brexit', 'brexitleavesbritainnaked', 'brexitchaos', 'tory']"
1070211551540494336,408437514,negative,remain,2018-12-05T07:01:32.000Z,"Not putting the country before everything else (self interest, politics, own agenda)  politicians will likely make a mess of the country in #Brexit #BrexitDebate #BrexitLeavesBritainNaked 

Theresa May suffers double defeat on Brexit deal - https://t.co/g3JC8Av6AI via @FT","['brexit', 'brexitleavesbritainnaked', 'brexitdebate']"
1070211551540494336,408437514,negative,remain,2018-12-05T07:01:32.000Z,"Not putting the country before everything else (self interest, politics, own agenda)  politicians will likely make a mess of the country in #Brexit #BrexitDebate #BrexitLeavesBritainNaked 

Theresa May suffers double defeat on Brexit deal - https://t.co/g3JC8Av6AI via @FT","['brexit', 'brexitleavesbritainnaked', 'brexitdebate']"
1066720370131169280,937159262945665024,negative,other,2018-11-25T15:48:49.000Z,"Teresa May, duty-bound to #Brexit, says her small island nation will now close its borders to immigration, trade w/Europe and go at it alone. 

Incredulous Brits set Twitter on fire. Trending hashtags incl: #BrexitShambles
 #BrexitLeavesBritainNaked 
#BrexitChaos https://t.co/Ncb3SNZNoW","['brexit', 'brexitshambles', 'brexitleavesbritainnaked', 'brexitchaos']"
1066720370131169280,937159262945665024,negative,other,2018-11-25T15:48:49.000Z,"Teresa May, duty-bound to #Brexit, says her small island nation will now close its borders to immigration, trade w/Europe and go at it alone. 

Incredulous Brits set Twitter on fire. Trending hashtags incl: #BrexitShambles
 #BrexitLeavesBritainNaked 
#BrexitChaos https://t.co/Ncb3SNZNoW","['brexit', 'brexitshambles', 'brexitleavesbritainnaked', 'brexitchaos']"
1080500891675959296,3719889197,positive,remain,2019-01-02T16:27:41.000Z,"Was sat, civilised, at 🎄, sipping ☕️ &amp; eating 🍰, catching up @1843mag, when my name pops up: https://t.co/K6uFS9L5us It's fun &amp; witty by @adwooldridge, though left me with a Q: if #nakedprotest against #Brexit is uncivil, isn't it a perfect analogy 😊? #BrexitLeavesBritainNaked https://t.co/j18dFfX2XG","['brexit', 'nakedprotest', 'brexitleavesbritainnaked']"
1073610773732167680,3719889197,positive,other,2018-12-14T16:08:49.000Z,"@SocietyfotheSpe I certainly don't think the EU is anywhere near perfect (there's a lot to criticise), but I *do* think we are better off moving forwards and making progress *together* rather than going it alone. #Brexit #Remain #PeoplesVote #BrexitLeavesBritainNaked","['brexit', 'remain', 'brexitleavesbritainnaked', 'peoplesvote']"
1066637010801172480,2712864802,negative,remain,2018-11-25T10:17:35.000Z,Sad day! The final agreement for this #brexit thing! #BrexitAgreement #BrexitChaos #BrexitLeavesBritainNaked https://t.co/RrCKd492bE,"['brexitagreement', 'brexitchaos', 'brexitleavesbritainnaked', 'brexit']"
1066637010801172480,2712864802,negative,remain,2018-11-25T10:17:35.000Z,Sad day! The final agreement for this #brexit thing! #BrexitAgreement #BrexitChaos #BrexitLeavesBritainNaked https://t.co/RrCKd492bE,"['brexitagreement', 'brexitchaos', 'brexitleavesbritainnaked', 'brexit']"
1067166500971339776,257196916,positive,remain,2018-11-26T21:21:35.000Z,@NickyMorgan01 Or act like adults who can understand facts and cancel Brexit as it can bring nothing positive to the country or Europe. #brexitshambles #BrexitBin #BrexitLeavesBritainNaked,"['brexitbin', 'brexitleavesbritainnaked', 'brexitshambles']"
1067166500971339776,257196916,positive,remain,2018-11-26T21:21:35.000Z,@NickyMorgan01 Or act like adults who can understand facts and cancel Brexit as it can bring nothing positive to the country or Europe. #brexitshambles #BrexitBin #BrexitLeavesBritainNaked,"['brexitbin', 'brexitleavesbritainnaked', 'brexitshambles']"
1065013914235105280,1042913788247175168,positive,other,2018-11-20T22:47:58.000Z,"The paranoid fantasy behind Brexit Excellent article by Fintan O'Toole @fotoole Required reading for Boris, Gove and Gisela Stuart https://t.co/obRlZ5cOSO #BrexitLeavesBritainNaked #brexitshambles #brexitchaos","['brexitchaos', 'brexitleavesbritainnaked', 'brexitshambles']"
1065013914235105280,1042913788247175168,positive,other,2018-11-20T22:47:58.000Z,"The paranoid fantasy behind Brexit Excellent article by Fintan O'Toole @fotoole Required reading for Boris, Gove and Gisela Stuart https://t.co/obRlZ5cOSO #BrexitLeavesBritainNaked #brexitshambles #brexitchaos","['brexitchaos', 'brexitleavesbritainnaked', 'brexitshambles']"
1066619504623538176,4603690157,positive,remain,2018-11-25T09:08:01.000Z,"Today is a sad day where we start to pull up the drawbridge, it's not too late to change our minds. 700,000 marched for a better 🇪🇺 and the 🇬🇧 , there is hope, we will win and defeat isolationism, bigotry &amp; racism #PeoplesVoteNow #BrexitLeavesBritainNaked #brexit #BrexitChaos","['brexitchaos', 'brexitleavesbritainnaked', 'peoplesvotenow', 'brexit']"
1066619504623538176,4603690157,positive,remain,2018-11-25T09:08:01.000Z,"Today is a sad day where we start to pull up the drawbridge, it's not too late to change our minds. 700,000 marched for a better 🇪🇺 and the 🇬🇧 , there is hope, we will win and defeat isolationism, bigotry &amp; racism #PeoplesVoteNow #BrexitLeavesBritainNaked #brexit #BrexitChaos","['brexitchaos', 'brexitleavesbritainnaked', 'peoplesvotenow', 'brexit']"
1085253073184935936,3412413617,neutral,remain,2019-01-15T19:11:10.000Z,If Brexit were a phone deal... #BrexitDeal #BrexitDay #BrexitVote #BrexitVotetime #BrexitChaos #BrexitShambles #BrexitLeavesBritainNaked https://t.co/YC4w7ahEbh,"['brexitday', 'brexitdeal', 'brexitleavesbritainnaked', 'brexitvote', 'brexitchaos', 'brexitshambles', 'brexitvotetime']"
1064583027353890816,95766237,negative,remain,2018-11-19T18:15:47.000Z,"Martin Rowson on Theresa May's struggle to sell Brexit plan (cartoon) 
#BrexitChaos #BrexitShambles #BrexitDeal #BrexitPlan #BrexitAgreement #BrexitLeavesBritainNaked
We need a #PeoplesVote  https://t.co/oVUx3ObW3w","['brexitdeal', 'brexitleavesbritainnaked', 'brexitagreement', 'brexitshambles', 'peoplesvote', 'brexitchaos', 'brexitplan']"
1064583027353890816,95766237,negative,remain,2018-11-19T18:15:47.000Z,"Martin Rowson on Theresa May's struggle to sell Brexit plan (cartoon) 
#BrexitChaos #BrexitShambles #BrexitDeal #BrexitPlan #BrexitAgreement #BrexitLeavesBritainNaked
We need a #PeoplesVote  https://t.co/oVUx3ObW3w","['brexitdeal', 'brexitleavesbritainnaked', 'brexitagreement', 'brexitshambles', 'peoplesvote', 'brexitchaos', 'brexitplan']"
1068932802006126592,874328390,neutral,other,2018-12-01T18:20:14.000Z,"@omid9 sums up #brexit perfectly - “It’s like turning up to a newsagents and asking for a Mars Bar and getting a Snickers Bar, but saying oh well I’ll eat the nickers bar even though I have a fatal nut allergy.” #BrexitBetrayal #BrexitLeavesBritainNaked #BrexitDebate #BrexitDeal","['brexitdeal', 'brexitleavesbritainnaked', 'brexitbetrayal', 'brexitdebate', 'brexit']"
